account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
568d0a78-0df3-40b3-b79f-022f66514278,96b5342c-9a47-4bf2-823f-5cc20f2d30c7,checking,dormant,2023-07-08,3833.61,EUR,
27b2c351-fdf9-407b-825b-90d18cae1708,1535f2d4-eede-4e16-93d8-533c8c323d18,checking,active,2021-07-09,3614.76,EUR,
88d03c66-80cf-4c00-a365-88659295b3cb,8ee27de6-d7b6-4f79-bb7f-a1189d4a39b1,credit card,closed,2020-04-14,33249.56,GBP,41288.27
8ba92383-4079-41a5-b063-4a7171854255,3014dd80-d5da-48a6-83c4-e71e7f1e8bce,savings,dormant,2024-06-04,37458.63,GBP,
a424f719-50f7-42af-97b8-731f9cdacc63,3902c473-747e-4083-966e-efbea6d5551e,checking,active,2024-04-29,14742.19,EUR,
38c3e0e9-ef1c-4f1d-b87e-3d260aae7008,1d689a84-d71e-4628-89df-eb3db0f03b86,loan,active,2024-04-19,41684.61,JPY,
7ca93d73-eba0-401d-9825-5d6cdc6c9dc9,8ddbfdcb-bd0f-47dd-a231-70250e4477ca,loan,closed,2021-11-04,41273.69,USD,
d22b685a-d52e-4317-9548-a4346859620d,cba369b6-6791-41a1-b394-c5a1dcf5eb4c,credit card,active,2020-04-12,30214.64,GBP,28257.94
3b9073cb-1f67-4381-9c21-bdbe0602d5cf,1bb65cfb-8abe-4a12-b0d8-4ff970837c73,checking,closed,2020-09-04,24056.41,USD,
3c14d9ee-2b2f-47fa-9ec8-0c937d0b8438,22804147-d3bd-4fa8-a4c8-94682d165f19,checking,closed,2020-07-07,32086.42,EUR,
aa838471-70ba-46a9-91b3-4240163cca59,b68ea058-ae1c-4a06-a223-f38f3facf546,checking,dormant,2023-06-23,14068.53,USD,
08e9a5f4-2f59-4b1c-bad6-21490cb4a813,7f9b103a-9ca5-4807-a1b5-2de787ff70f1,credit card,dormant,2022-01-18,16863.79,JPY,30605.7
a9aed54e-f784-4c0e-9d4e-49c989eb06eb,f8e5ddda-98b5-4477-95fa-6eb38b439454,credit card,dormant,2021-05-28,25859.58,USD,27303.05
7c8c789e-4b31-4b16-8e37-fb6a0b24770b,4164dc9c-cc43-4045-9264-4519ce8eab56,loan,active,2021-12-31,25103.2,JPY,
c596a267-5fc2-4e17-885f-e75c16c97431,4f7c04a3-b860-4bc9-aab7-f8a19ba44f2d,loan,closed,2021-11-01,7234.7,USD,
79cd4ccd-5f09-4901-86d8-8484418c36f0,70604924-8846-47fe-876c-fb76a88ee596,loan,active,2021-02-04,21708.34,EUR,
6ae1af68-c127-47b8-9a9b-be67542e822e,818ecc85-81da-4208-9b31-9d0485c6c6dc,checking,dormant,2020-05-10,27089.93,JPY,
ea64fad3-8808-4607-bce5-08db2d213869,4f841ec6-ba6f-4041-a61e-f021e3fe43af,savings,closed,2022-05-28,42838.26,USD,
ab0d503a-cf8c-4848-848b-13ab42cf794c,120ae87c-3e56-4fa4-81cf-0562794f217c,savings,active,2023-06-07,10621.99,USD,
0e4d0c5d-e7c8-4faa-92a7-4c6cc205ea4e,8ad400dd-11a9-4ffb-8b0d-3ff32324a27f,checking,active,2021-05-19,14460.29,EUR,
fb835dfb-1f9f-43e8-ae2f-dbfdd23262b3,88c2cae6-5fd7-4334-9d60-b5abec754853,loan,closed,2023-03-17,22163.12,JPY,
a333c48a-70ee-4cab-afdf-ae0865bdbdc9,fefc281b-9a0b-40a6-be2f-00d240d4d247,checking,closed,2023-10-22,-860.07,JPY,
c40b07fc-72cf-48c9-91dc-cf36213395cf,59882e38-83b6-4d14-9fa5-b36022236986,credit card,closed,2023-05-13,11387.15,EUR,35662.65
fd38b8e3-f1e8-4c13-b185-3ee3a35b28b5,70604924-8846-47fe-876c-fb76a88ee596,credit card,active,2020-04-24,21553.78,EUR,2765.26
70425b12-31aa-4b9d-b4b1-dd2925716254,06a35835-fa89-4321-ad22-6c2f42309f61,checking,active,2024-02-22,34622.46,EUR,
8fd7c264-89dc-4b0e-ae83-ebb1ab950411,96c897ae-68c0-445c-8e7e-e965e3469457,savings,dormant,2023-07-04,21099.84,JPY,
fa6b5abc-6f68-43ff-96e4-96c4e5fb652c,37b24890-fe9a-4098-8aff-36bfa3d59a3f,credit card,closed,2021-10-12,12247.03,EUR,35650.68
2c28c8b4-f449-4e08-84a5-22ec998ce02a,66111459-3e76-4e79-b1ae-f2fc936ef40e,checking,closed,2020-12-09,5814.11,GBP,
2ea3b667-7ebf-4098-b1fa-fce9d6abc570,e298abd5-160b-42b1-a40c-58da0a5bade4,savings,closed,2021-11-03,42737.05,JPY,
3a7ba5b3-3fa9-463e-b4ff-41c17b65ec2e,5038ba82-e62c-4804-b818-518c10bae697,loan,closed,2021-04-23,24992.31,EUR,
60e5c5f1-76e5-41a9-9976-b00784fb0798,be02f997-bc60-4b57-aa14-9628a52a0a69,savings,active,2023-10-17,3679.46,GBP,
0e8b699f-8d54-43ac-80ba-955cc861fada,1921accf-e454-4a3d-9f50-53f0ce904283,savings,dormant,2023-09-07,1015.22,JPY,
95a57361-69c1-49ee-a3d2-1d3270f1535d,33352c69-ffeb-42fb-90af-edb5da05bfa4,loan,active,2023-03-14,3882.2,JPY,
17000919-6b74-45d6-94c8-f10075122318,d6072e2e-8e31-4827-bba3-decc8d5cc7dc,loan,dormant,2024-05-17,9637.62,GBP,
739fee3c-6d22-4e0f-9300-965390f50ded,8413e44e-d826-4470-8880-1f3101018faa,savings,active,2023-03-12,4032.96,GBP,
5e47ffe2-83e3-47d8-8c5f-975fd143e589,ff90c99d-112d-4b93-ba85-1afb1c36bb61,loan,active,2020-12-25,22199.42,EUR,
d029dbf3-d304-4cb6-9c7f-0490f6b067ae,b5024b55-0ec8-4db4-9b1c-9ddcb73a1804,checking,closed,2022-11-18,13047.03,EUR,
18caa069-119f-4d68-935f-c22301a6c363,10ac9ab4-0906-45ef-bc0e-27a7e8e92fa6,checking,dormant,2022-04-19,27789.45,GBP,
14314c7e-45ca-4012-99dd-c4295de0104a,86077b66-212e-4964-97ab-f6f6b7ab6f02,loan,dormant,2020-08-29,35368.67,EUR,
bdf0e3cd-097c-4680-849d-bdce77b27705,41978831-5701-4f43-bf0d-cf0c54616797,savings,active,2022-05-07,-157.2,GBP,
e68e4e22-d337-4d9e-b567-21d5e01251cc,cb1a0eb0-b278-41c5-93e7-c47f4ee934e5,savings,active,2024-01-07,26019.63,EUR,
e78894d9-1c9a-4498-a0f1-627c9173a395,1521f8a4-c824-4ab3-8668-12c2711fa5b4,loan,closed,2022-12-10,-478.82,GBP,
53e39dd8-a92d-4e07-89b4-1de803a82ae8,0ec935d7-fb04-474b-89a6-2ddef8107572,checking,dormant,2022-07-16,48695.22,EUR,
941bc28e-6848-4b4f-af07-e4bd9fcd5caa,e59dcab2-2a14-4337-86ab-b96114b4bb51,credit card,active,2020-03-20,44205.89,EUR,8604.42
61f50973-3eee-44a6-8266-a38d9169f44d,9d32dd7f-9715-441d-b134-2f79a9dfddf4,savings,active,2021-07-14,2405.46,GBP,
0c901172-9271-4bdc-b7e1-ed12ae1af3be,abe8d0a5-16b2-41cc-92a3-973b0d1758bb,loan,active,2022-01-17,31391.36,JPY,
4e7e7dd8-7f6b-4336-8a37-7f072ecc08ec,ac181011-d67b-4e00-90e0-4eb5bdbffa4e,checking,active,2022-09-01,49545.74,GBP,
e1d9bd9a-77b0-4626-831e-8959fd45848b,e0be8a46-f6c7-4d94-8446-a1c02f8fdace,checking,dormant,2021-10-10,49488.17,USD,
9adc7fd6-bfa6-4d0f-a00f-8bc11685d140,bf9437c9-2478-4f6f-9c66-55790751fd28,credit card,active,2021-06-26,46631.83,JPY,14496.79
578e20d3-a5b9-42e3-b0df-323a1ac91610,5f7fa65b-40e5-4145-a688-0e884b0dde36,loan,dormant,2024-01-29,26488.91,USD,
ee6b35df-e8e3-40dc-8ec1-20ea6452d4f2,e95797cf-b243-4fda-9174-6a9032019f4b,loan,active,2020-08-18,5815.79,USD,
cdfcf5a2-ac69-4ee3-821c-46bef159bfc5,2ad4279f-9750-47fd-a2cb-ee62c9f60c55,checking,closed,2020-11-09,15153.35,GBP,
093baa6d-2dfa-46a6-9d87-f6ccf5298f00,e28f7f7b-9028-4a1e-86f9-23bf18d9e139,loan,dormant,2022-01-24,41805.73,GBP,
2617f26b-7187-42e4-87c3-736185fb597b,0ecfd4f2-7cd8-4fdc-aa18-2c5a383ff382,credit card,active,2020-07-28,40693.75,USD,38423.35
2dd0bb4e-9243-4989-a603-0367c73e2fa1,20816190-5fb3-49c9-9b70-bce6b086ee7a,loan,dormant,2021-11-23,4316.84,EUR,
1f98ce17-ff5c-4f19-8f44-648e46eef1cd,412b8e5e-8867-4f3e-b882-ef3b6ac12885,loan,active,2024-05-05,35586.33,EUR,
57ddd4d6-f732-4ed5-8a24-49da34988c39,0eba3c09-9111-47d1-bc83-f1e61204f935,credit card,closed,2022-11-21,22628.48,GBP,39714.13
443557fd-8d21-4389-8f57-125b767b8c6b,c7f277ad-f07f-40b4-8ca8-a8c59d232052,checking,dormant,2022-10-22,37544.29,JPY,
c2b1326b-6977-4833-859b-4391996cd678,17cace9f-becc-4a5e-a11b-5a860042a534,checking,dormant,2023-02-10,49647.57,JPY,
6c8109d4-fd12-4783-8504-26e3a3d2447b,a991726b-f52f-4b7c-9a7e-cc01492861a8,credit card,active,2020-06-01,44967.51,GBP,11534.82
917011f9-66af-4b86-b3f5-8b714592c2e7,d05f4600-14d1-41c9-910b-5a259bb8f426,loan,dormant,2023-12-05,13202.29,EUR,
fac4b016-64c9-43b9-a6d2-70860bafae38,2341783e-af07-4e71-be22-287b836227b7,loan,dormant,2022-02-05,-944.88,EUR,
b72c7062-2361-4eb2-8f2d-6dff63281a44,0e396cbd-7f5b-494f-9501-1f9cbff9910c,checking,closed,2023-05-03,13352.55,GBP,
20feb814-b5df-4b55-af66-f58b24618cc8,d9835a54-8598-444c-9f57-69a15e826f63,credit card,active,2023-06-21,34657.45,GBP,47063.64
4d15e829-3aca-4899-9f72-a2e064819fec,c55a6549-44db-4cb6-ad5e-426ceebedd7a,checking,closed,2024-04-29,12159.83,GBP,
21e4ec2f-c39a-40c8-b3f9-d59b450b1631,91018909-f8c7-4b43-888b-2c6e9e8e8e19,loan,active,2023-02-19,43094.18,GBP,
6de3bf87-8812-421b-9848-a1ff93e2cd29,2fefb6bf-bc7a-4437-ace5-6955e23210de,savings,closed,2024-08-07,1515.49,EUR,
8ddd90ae-2459-4791-be97-9ace4060e1ca,613dd66f-f8a3-40a6-94af-c6d50b13b71e,loan,dormant,2024-03-22,39207.03,JPY,
662ce448-a17e-4220-b77c-f1431643d821,4194dc6f-25c9-4d1a-92a1-2592bbdfd495,savings,active,2024-05-20,29178.24,EUR,
dac78626-b2ef-456b-834e-24a682869503,3ccbfd38-9370-4a62-941f-4b261d2f8355,credit card,dormant,2022-06-22,17351.5,JPY,25068.8
49037a29-1e39-4217-98fd-a0511934dcae,3887a03f-7686-4a79-8f5b-b84197e65307,credit card,dormant,2024-02-20,745.58,USD,23793.03
b98454e3-2e1b-4fdf-a849-e739216deede,e84ffde5-cefc-4fd2-8998-50cee0ec8487,checking,closed,2022-05-14,21200.58,USD,
fe521c27-56a9-4428-8852-795b10228582,284a0aa3-a452-4eb5-aabf-612f30172ac3,credit card,dormant,2023-04-12,34068.15,EUR,31437.9
d5391264-264e-43af-accc-99948f61690c,4a90381c-7fb4-4b75-a17b-3a16196556ee,credit card,dormant,2024-06-01,22266.03,USD,42037.36
2ea123f3-015f-4c55-869d-f122281f360e,f78ce2b4-3f82-4630-8ff9-f81b8d3ac5ef,checking,active,2020-03-13,35027.45,JPY,
e7d03933-138c-41f6-98ff-42057036559b,ec49e564-ebc2-4e88-ab0c-1c7bab2e8790,credit card,closed,2021-05-07,46848.19,GBP,11558.15
6d74c375-51cb-4fe2-b09e-58bda6435178,4ec0e10c-67a4-4a89-840b-16ff75682e24,credit card,dormant,2020-10-17,40650.92,JPY,39244.46
48112639-c919-4f37-b8e9-879fdafd384a,fa890ec6-619d-4e68-bc15-8bc87fccc3cf,savings,active,2023-09-11,36381.96,USD,
efc8fb34-e4b1-4e62-93f2-e196b5822e29,3e226f45-b816-4918-b11a-262a9491a1ca,savings,dormant,2020-01-30,22533.2,EUR,
b8d9e911-c0be-43dd-87d8-2a997f647d0e,52b2177e-cbe6-4cfd-95a9-27d21669b391,checking,active,2022-12-12,44040.68,JPY,
7bbbbca8-bd95-488d-a2db-44ac4e76905d,741d08e3-690c-49ab-8fb2-abfc1b4c9e53,checking,dormant,2021-07-27,10692.44,GBP,
81dbb30f-cbb5-43eb-8fe4-7fdd80091002,7fef7d91-e9f3-4905-b410-d90ed79d5308,checking,closed,2024-01-11,11136.41,EUR,
6102229e-2b27-4e65-aad9-9c5a0fc11c97,ed096211-8b0c-4326-8a0a-707392b83f0f,checking,dormant,2020-04-14,11239.46,EUR,
5af49aef-ea18-4250-b1e1-76b7199e54a8,3fc29974-2e08-4f82-8396-aae704782cac,savings,dormant,2023-06-24,1321.45,GBP,
c37a01de-17e3-425a-acdb-9f0d8ace6203,1884d518-355e-4317-b808-302e9b991bc8,credit card,dormant,2021-04-20,46221.02,JPY,32660.27
f2b95d51-ad4c-445a-b965-edfa41b9d542,6df1637f-f334-4cf0-a4bc-85d53262544f,savings,dormant,2023-03-10,28802.4,USD,
a5b576e9-eaec-48fa-91e3-439fe5de70fa,a7bed013-1fc7-44f1-87ea-b896b511cd04,credit card,closed,2023-05-28,2201.11,EUR,20992.63
9006fb17-c784-4708-a012-e9356acb7e5b,18b67e8a-92f9-4205-ba2a-487583b74f93,checking,active,2024-07-08,46582.49,GBP,
bd049ac9-5f1f-40ca-84a6-8aa419265963,e66996a5-75c3-41a9-9b5e-6e6961c0ae2a,savings,closed,2020-09-13,24559.31,USD,
f9f8a329-e05a-483a-886e-d66e0ab3af12,10d0bdec-9da5-41c6-975f-66fd486576b8,savings,dormant,2022-10-02,25577.47,USD,
6ec35498-ed23-4102-aa75-20063d52724a,542c8e07-c0d8-4cfb-9df6-3fcf64a1de76,loan,closed,2021-09-02,14288.14,GBP,
4be43a51-3573-47a9-9e73-89b39ed5fca2,cff40e21-fa39-49f1-b8a5-c1228ddee50d,savings,closed,2023-10-05,17319.87,USD,
5f5a767e-692d-4bd5-8363-c2cb357b2c43,bc1a1c87-e265-467f-9c30-f5b16e420eab,savings,closed,2020-05-15,46168.03,EUR,
6b9da596-208a-4f4c-aab9-ddcb96ec1e8c,a3f9015c-d885-433e-8ee7-907eea65225a,savings,active,2023-10-23,16118.05,USD,
cec9f1f0-c3bb-474d-8f11-22acd630a511,031581df-4b06-49fe-9678-839daad22db0,loan,active,2020-01-07,6095.77,EUR,
b066e6e5-f2eb-47d9-81af-da22e37a62f3,abb64ed9-77cd-4570-aee4-5bc64a200de6,credit card,active,2020-04-01,180.76,JPY,36476.35
c969e8f5-b42f-49db-9c25-718f804241a4,ae65a6d0-b324-4b75-b398-7bcce3171c51,loan,closed,2024-06-23,22673.99,JPY,
119b6010-1764-4aef-97f0-73c1c37ca1fb,4256d18b-5efe-41d7-a2f1-ddaef7dd9fe7,credit card,active,2021-05-21,15594.52,USD,31396.34
9fb3c6a8-6089-4313-b04c-963d6704c5c7,6d6b30c4-1a2f-486b-9df3-bec82c7670c9,savings,active,2020-11-13,9279.41,GBP,
82c008f3-a17a-4d3d-b8aa-c02ad40b1649,563f7fe2-35b7-42a3-9f71-9341818b3898,savings,active,2021-07-21,42752.76,JPY,
18387a5e-8f13-4931-9d5e-1cfd94468cff,364e96d7-54bf-430a-92e5-da91dc017d11,credit card,active,2022-10-07,7190.53,EUR,27701.99
91df8d19-6d9a-48fe-86e8-0d18e745ff0c,9646a7d5-01f7-4b3c-9e08-89e5c5b37056,savings,dormant,2022-10-28,8065.63,USD,
1fe78cc1-a77c-4016-87ff-13a753adbeda,d0b51387-649c-4cba-964d-74bb3374852f,savings,dormant,2020-10-18,26254.68,JPY,
c85312de-1277-4575-afa7-8ea5c248795a,47cc46da-4105-4828-bc00-ef5315a575a6,checking,dormant,2023-03-24,44294.11,JPY,
9980f562-84ef-4b06-aecf-0c2d9abb65ca,542c8e07-c0d8-4cfb-9df6-3fcf64a1de76,loan,active,2021-07-31,36716.8,USD,
0da1befd-3058-447a-9bdf-221f3582cafe,06a90480-6bd9-436a-ad01-1202d83e2b53,credit card,closed,2023-12-07,8090.2,USD,39536.16
de2db413-2058-4dec-8b8a-b16505339934,ece5f08a-dbf6-4891-81e1-de048130590b,loan,active,2024-05-29,162.07,JPY,
8a9cb219-5935-4799-941b-f04089d46382,9b13f646-9318-46a8-ae0d-6f15d9af82a6,checking,active,2023-11-09,17278.56,JPY,
4808e268-3307-4671-8bf0-6e716420a765,b6fc1cc7-02ec-46d8-8768-50d55def9a6e,credit card,active,2023-06-09,49487.06,EUR,45584.16
51f99add-88ae-483e-a4c9-90ce3983b3b3,0ecfd4f2-7cd8-4fdc-aa18-2c5a383ff382,credit card,dormant,2022-11-30,11818.21,JPY,8903.21
98614ab0-17b6-40ac-8dd8-2a0ca0ef5c98,e933073c-a518-4fc5-8af8-a4e85abe3b7e,credit card,closed,2023-06-01,2912.21,EUR,29764.49
754beabe-feaa-4c2f-be91-76f6a9dc8792,fbde8ce9-3022-40db-9528-a4d95affdfd5,loan,closed,2023-06-28,23372.77,USD,
012199c1-4f35-4756-a48d-a6a9fa623b8d,2fcb0806-5f47-488c-abc5-7192c9898c92,checking,closed,2020-12-26,13042.64,GBP,
9d46c93f-9f3a-447a-bd05-e3841d19655d,0fe14ec4-fd82-4c9d-8429-9cd6a55fc899,credit card,dormant,2024-03-17,20626.74,JPY,16295.84
e3865dff-0082-45c3-8434-3808291edb06,4591dc4e-29ef-4356-9daf-a8a3c462f9a7,credit card,dormant,2020-11-16,47876.66,EUR,35327.92
b5bb1897-6a6e-4e4b-b3b5-ac4d2dab49d0,a6b1def7-4153-4fbb-8abe-7dac1d3dc711,loan,dormant,2023-01-10,40193.9,GBP,
04bef769-5eb8-4d25-a703-cda5adc4ca67,5aa4c9ab-78d8-4cf4-bac5-ddf136f5110a,checking,active,2024-01-22,16514.17,JPY,
860df85c-466b-47a9-b2b5-ab23a434b2cf,c7d6412a-aa75-45b5-8383-48cffe2fea9c,loan,closed,2021-07-03,744.32,USD,
0609415f-09f3-41be-98be-0aad050ec36e,ebd3a6d7-9253-4b7f-a705-5f9d95cafe7f,loan,closed,2022-01-19,40550.85,GBP,
7fa07f7a-0a4b-4b04-a6f8-852ddfe6f2f7,2ad4279f-9750-47fd-a2cb-ee62c9f60c55,loan,closed,2022-07-25,49975.15,JPY,
3c49d2d5-6a1e-427f-b84e-b8c2a2329865,de5015e3-38a1-4c4a-9672-76ebbda2c8c0,checking,dormant,2021-07-19,21346.69,GBP,
353c0dbe-ce4a-4dc0-a64d-e0bfeb23cb18,d2b5f813-1f2c-4b90-aace-83f95526f0e4,savings,closed,2022-11-30,22379.19,USD,
486c8590-3d98-4bbf-a6ef-fd55230c338c,562eb79e-90c1-4d4c-9699-9a6b1b15b55f,savings,closed,2023-11-01,38316.19,GBP,
57b84dc3-d280-467a-a0b0-4d45299cb616,4f841ec6-ba6f-4041-a61e-f021e3fe43af,savings,dormant,2024-06-03,25305.36,JPY,
12bba3d0-194b-475b-bd5a-093aea5a0122,d3381401-d03d-43cc-9204-beb7adaa9a5a,credit card,dormant,2021-03-14,8626.37,EUR,26251.01
a2bc714d-b254-4c2f-ae55-99eca5ec8593,b4fbcab9-e986-495d-b274-7b9a3c09a07b,loan,dormant,2024-07-08,6291.48,GBP,
7aa4b4f2-6523-49e4-9605-873377926a7d,2294ceb6-f3b6-4c98-98d4-7a5ad2f6d6ce,loan,dormant,2022-01-03,26465.78,GBP,
000d8c6a-d2da-433e-88fa-d11441d159e5,34a69cdc-1bda-487e-a95e-ed2e4f6497ad,credit card,dormant,2021-01-18,5936.81,USD,14670.68
2dea3d3a-51d1-4b2b-8e56-cd495fe39c40,a3026e8e-f909-4c95-885d-9eb858a9336b,checking,closed,2020-05-21,8578.31,GBP,
3843d59c-9e9c-4f2e-b898-71c065aedcb0,17ef8eb5-e7f4-479d-94de-a114b98c7bdc,checking,dormant,2021-05-14,19385.1,USD,
bdb6e0ac-ca84-46a7-ad16-75eee501ab4d,1b98c580-b04b-4da2-8010-328d76082909,savings,active,2022-05-10,10191.24,USD,
43fd55a4-7f42-4963-bcbf-1400614ee69a,86c26ae7-e990-46cc-b1c6-cf998f11d61d,checking,dormant,2021-10-12,11055.69,JPY,
e3f4f7c5-1ad0-4fd6-ab41-63830d62b04b,f8e5ddda-98b5-4477-95fa-6eb38b439454,loan,active,2022-06-03,5632.42,JPY,
44d55ce4-ce80-4db5-bdf7-203c4dda6128,4f7c04a3-b860-4bc9-aab7-f8a19ba44f2d,credit card,active,2020-08-12,26675.12,EUR,43600.51
24f16d02-afda-4a55-9032-f39075a7453b,d4c63589-6465-4b40-b22e-b8c004915b52,checking,closed,2020-01-15,44021.85,USD,
eade5bfa-6d3a-4829-a017-9361799ba376,6296c6b4-5f73-4fd5-8683-0c8c5b3ddcd5,loan,dormant,2020-09-07,27899.32,JPY,
b22946ec-1c4f-4a9e-bd46-325ed5add046,0412d14d-a3a9-4f8a-a4d6-690e1fe677e3,credit card,active,2021-07-24,23425.76,USD,18415.95
98c8f72d-a324-4724-98ea-3c3646c4122d,2b504b4c-2406-4ea5-953a-c044c8a91740,savings,closed,2023-06-01,36179.86,GBP,
af90e5fb-544d-4fb2-ab4c-915b5e0e0a1d,731cd5e9-832b-4300-ad98-96adba2fa22b,credit card,dormant,2022-04-28,49475.23,USD,10376.77
00c0d11d-9c45-4479-91c1-23ab19cf0448,b61a1d31-0fea-4f9d-bad4-35c020873e0a,checking,closed,2022-07-02,24991.79,EUR,
7403ec71-150e-4f9e-b18d-1f404bb28b2e,e2de06cc-429a-41cc-aada-7764fa031aa2,savings,active,2022-11-19,34582.88,JPY,
7a7d8add-10a8-46ba-aa3c-e45a5f84ca45,47b89065-13bd-4814-a0d0-fb4e6d2a3a4e,credit card,dormant,2023-08-26,49282.34,EUR,43526.88
78adae64-6fa0-4944-9164-f46211f7b834,0a15a507-1a7d-4a67-96ec-515a7e2e508f,loan,active,2020-03-30,22048.33,JPY,
da36ec4f-4eb0-44bb-ac8c-ee602611ae39,79dbafbb-3efc-4b83-978a-b2274a9fd76b,loan,dormant,2022-09-09,47577.44,EUR,
da9c6e06-2c52-4cf6-9d87-97ea4f066712,76bd0600-37d5-4cb8-9754-5fdc10534f51,credit card,closed,2024-03-02,3417.28,GBP,20801.0
6c62dc6c-50d2-4550-b16c-0828c26d8506,22dc6917-c1cc-4287-a1ee-d6bba01b85fc,checking,dormant,2023-02-21,386.83,GBP,
2aab1c51-3b03-4bbd-bbbd-877847ed42fd,8aedcbd3-d868-4845-925e-8533b246f889,credit card,active,2021-02-19,30306.18,GBP,21495.75
b76b025d-da36-4a03-800f-af182f7ff3f7,4dfa4a69-278a-4e6f-9d51-8793bdc09ae7,savings,active,2020-06-11,26484.23,USD,
c2a46ce7-3192-46c9-9323-51d6f338985a,dbe0424b-8618-45be-8efd-5bd031cbe7ab,credit card,active,2021-03-19,4489.11,EUR,42572.21
de67b66d-3508-467c-81b0-702fc1591a1f,726687ce-d1b5-451c-9bdc-1b6dcb36ad2f,savings,dormant,2022-03-27,41339.53,EUR,
307c4258-6ca0-4718-9624-806356fd61d6,52811b49-4eab-4b75-b3f9-eb707dd5931c,checking,active,2022-08-14,46508.61,EUR,
df869f02-9603-44ab-a7d6-3c617e8a7a4b,3e848cf8-0535-4788-8ba5-3d7af5dd5ea4,savings,dormant,2023-07-16,5321.84,USD,
92ef948e-7892-41fc-95c5-a9208c2504b1,2e9e1c85-7274-4354-b823-f4b6a85519b5,checking,closed,2023-08-24,27786.91,EUR,
544d5cbe-ea63-4162-b821-7415f35ed896,e3707f63-3cc8-4b1c-807a-151185ff6d8f,loan,closed,2021-07-03,34930.9,EUR,
9a694163-475e-4f94-9642-93ff39c7e291,96319d36-95f4-493c-a5c4-2f9455e86c15,credit card,active,2022-09-07,13961.94,JPY,15182.82
8a306bd2-4569-46cf-aeb0-cf289beda91e,4591dc4e-29ef-4356-9daf-a8a3c462f9a7,credit card,closed,2023-11-19,37211.12,USD,3390.93
a632e2b0-8d6c-4a85-901d-bfc5e19fac4b,78bfee4d-bf29-4233-9c9a-c3e01d42d704,checking,dormant,2024-05-09,38311.82,GBP,
7534564c-8bd8-45e3-89d2-33f2e73090ef,022a1b10-ca84-4e7c-b8d4-c684e06ecad4,credit card,dormant,2023-01-05,2240.9,EUR,49466.98
b3e3558c-32b5-44bb-869e-18b3cedfbd5b,a4a4d2ea-9a75-40a8-8738-a334e74057b5,savings,closed,2021-10-20,36488.87,USD,
cbfbf81d-8364-444b-9213-4f5b234b6ec8,184f166b-8eca-4a28-9a14-acc564870f7a,loan,active,2024-02-07,43931.69,USD,
9bf44263-3d91-40cb-9d1d-3db94626a953,364e96d7-54bf-430a-92e5-da91dc017d11,loan,closed,2020-06-15,22493.74,EUR,
39bb72d6-4324-4b0b-b548-d85af24e786e,dee38b18-a412-4811-9835-6b3d8d13e1e7,loan,closed,2024-01-08,17919.27,JPY,
45f8e538-ec19-40fa-9d9c-e0c7c7799fe8,5704f76f-d3b7-45d6-b578-100c2f7d8d2c,loan,active,2022-08-03,25006.46,GBP,
867373c0-4fe4-477c-9cca-480b319a6841,661f3326-26e3-4346-af9d-39954250a453,loan,closed,2021-02-18,18309.11,GBP,
be680996-f9a1-4463-aeb4-a443ff78af20,f4ac8ad1-bb2c-49aa-ab18-d124cf9878b7,credit card,closed,2024-05-02,19884.27,EUR,14102.26
e90fdd65-c69a-46c0-8795-aae956054e21,139e730f-ce6b-480c-a7a4-4492fb7dd286,checking,active,2023-09-18,30109.8,JPY,
b6d97327-10cb-45c2-80a8-5b8feac12a7d,209fc48f-38ac-4d52-a16b-2d507b4a09ad,checking,closed,2024-02-22,42456.61,JPY,
f2acc80c-b503-46e6-b503-b8e6bc2cb90b,d54cdcf3-dcef-456e-95fd-5332e8c0cbc6,savings,active,2021-02-07,6840.25,USD,
b2df5cc4-55da-4859-9845-2b64c4561be2,d25b6e43-30a1-4e3b-bb38-b7bd5f8da3a9,credit card,closed,2023-02-25,27157.47,EUR,35435.09
8983ded7-1f4c-4550-854f-7c5c15235500,0412d14d-a3a9-4f8a-a4d6-690e1fe677e3,loan,dormant,2021-07-15,45578.11,JPY,
3f5839f1-f4e0-4468-96ad-82c345858e29,2ddf5062-6334-4fd3-8e0b-c74161a6ae90,loan,dormant,2021-04-15,17782.25,EUR,
79db8107-a4ec-4103-8c6d-192ac73fec39,59224307-11a9-4702-8fd4-2b9206590127,loan,closed,2021-02-13,27550.78,GBP,
7fd07108-3a71-477c-9034-80e3eaf97d25,67547e80-a808-4226-b894-38db9807021c,loan,dormant,2020-02-10,12279.11,EUR,
b408932b-c8bf-485f-a6a9-c686d2280569,007dc8a6-1bdc-4b68-87a3-610f108d13f8,loan,closed,2023-06-29,37515.02,USD,
b4bb4abc-0a11-4b20-92d0-eb59d7e867b1,b065a594-15eb-432f-bc6f-13aca789aafe,checking,closed,2021-12-27,28982.38,JPY,
22bdb290-19ea-4de5-acfd-056268c24a88,d879d3ec-9c0d-4004-9c22-6d51c4105c24,checking,closed,2022-03-09,30884.67,EUR,
25c96baa-adb3-4d87-a286-2ca70eb9fe1d,64773df2-8dda-43d5-9cc8-1484d6233f41,credit card,closed,2021-04-22,21437.85,JPY,25730.49
52567673-ccea-47f6-a5ca-27feda0bfaa4,667aa073-caef-4326-9f25-19bd713257ad,checking,closed,2021-09-21,38190.76,GBP,
